,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2509,4q5YezDOIPcoLr8R81x9qy,0.701,0.751,0.0,-8.39,1.0,0.0502,0.123,0.0,0.15,0.22,129.994,4.0
2510,358bOvBiZCS9fRzNYosw6c,0.701,0.724,0.0,-5.751,0.0,0.145,0.267,0.0,0.0867,0.425,132.035,4.0
2511,1UDhFEt0NlOFKwWRQJTgHe,0.701,0.547,2.0,-8.238,1.0,0.0483,0.00843,0.0,0.0987,0.4,140.015,4.0
2512,6jy9yJfgCsMHdu2Oz4BGKX,0.701,0.741,2.0,-6.157,1.0,0.313,0.112,0.0,0.699,0.588,140.177,4.0
2513,1ToprX3cpBiXoAe5eNSk74,0.701,0.396,4.0,-10.182,0.0,0.119,0.112,0.0209,0.223,0.115,129.004,4.0
2514,4gCnBqVQIC1z1ijXQqo1Oy,0.701,0.438,5.0,-9.518,1.0,0.0261,0.549,0.0,0.234,0.702,94.077,4.0
2515,2d7fRuDlFZfKIoSuf8bhGv,0.701,0.72,5.0,-1.948,0.0,0.0475,0.0518,0.0,0.199,0.761,134.962,4.0
2516,2VkD1v3tYy51yHdalZzEgJ,0.701,0.822,5.0,-4.181,1.0,0.0738,0.0541,0.0,0.157,0.392,88.025,4.0
2517,72FdcAg79So8xaAHs2mbrB,0.701,0.781,5.0,-8.493,1.0,0.134,0.0908,1.75e-06,0.358,0.459,86.006,4.0
2518,1tXDziDamT0we73CTDsgsv,0.701,0.61,6.0,-6.639,0.0,0.306,0.0113,0.0,0.109,0.598,157.995,4.0
2519,6QeUzTuBoasiii8nevDciq,0.701,0.546,6.0,-5.918,0.0,0.133,0.435,0.0,0.188,0.118,151.9,4.0
2520,0ada5XsQGLPUVbmTCkAP49,0.701,0.65,6.0,-6.313,1.0,0.104,0.291,0.0,0.112,0.647,90.003,4.0
2521,3HhckfvTkEqhkEnbCbdux5,0.701,0.686,7.0,-4.366,1.0,0.336,0.129,0.0,0.231,0.704,158.654,4.0
2522,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7.0,-10.965,1.0,0.375,0.328,0.13,0.1,0.562,135.128,4.0
2523,4jPy3l0RUwlUI9T5XHBW2m,0.701,0.716,7.0,-3.671,0.0,0.0361,0.174,0.0,0.324,0.732,91.007,4.0
2524,0dyWQoMOU9oERL6c9vxtRp,0.701,0.931,8.0,-0.945,0.0,0.243,0.239,0.0,0.194,0.362,79.996,4.0
2525,1hTSImeofoaFWptq9JSFpP,0.701,0.934,8.0,-2.777,1.0,0.0403,0.0657,1.53e-06,0.0671,0.964,81.0,4.0
2526,30RZAuEkYeDXvy46Iv6l7E,0.701,0.5,8.0,-8.82,1.0,0.0303,0.46,0.0,0.234,0.409,97.028,4.0
2527,6F4tgHJ5dE0pVWRPs3m1hs,0.701,0.711,8.0,-6.666,1.0,0.127,0.27,0.0,0.0911,0.419,160.0,4.0
2528,0prF3F4FoKvxBObaeXLVHv,0.701,0.76,9.0,-6.561,1.0,0.0512,0.496,0.0,0.0867,0.301,91.986,4.0
2529,36jSIOSE72neBbKntCthqw,0.701,0.677,11.0,-6.591,0.0,0.147,0.0737,0.000162,0.187,0.367,99.271,4.0
2530,1vvnYpYEMVB4aq9I6tHIEB,0.701,0.485,11.0,-10.305,0.0,0.364,0.367,6.31e-05,0.0852,0.496,78.863,4.0
2531,5KI7I4mEtulXcv5VQJaV35,0.701,0.653,1.0,-4.695,1.0,0.105,0.479,2.82e-05,0.306,0.505,82.984,4.0
2532,6bxUnsSGZCmoHHU5auwtps,0.701,0.554,1.0,-5.909,1.0,0.187,0.217,1.45e-06,0.419,0.0634,97.129,4.0
2533,4NiehSBQthimPzRsVeOgCT,0.701,0.459,1.0,-7.749,1.0,0.084,0.00407,0.000155,0.045,0.481,102.964,4.0
2534,43Yip60tq1mbUzYljeavTZ,0.826,0.576,0.0,-10.47,0.0,0.192,0.108,2.63e-06,0.385,0.683,104.981,4.0
2535,2ZqTbIID9vFPTXaGyzbb4q,0.826,0.756,2.0,-4.984,1.0,0.256,0.0203,0.0,0.0915,0.794,160.01,4.0
2536,7BbYGxr96iR0ZKVMAUDWCp,0.826,0.566,2.0,-6.071,0.0,0.0582,0.125,0.0,0.281,0.542,94.731,4.0
2537,0mqaG6G89TTWTb0qHDU5AY,0.826,0.622,2.0,-8.525,1.0,0.0956,0.0208,0.0,0.246,0.679,93.796,4.0
2538,6MBEjJlXQYXr8dfxDvZuoA,0.826,0.67,2.0,-5.559,1.0,0.169,0.00798,0.0,0.495,0.794,74.007,4.0
2539,3yhhv0VCmKkAWD9ysDLpTE,0.826,0.655,2.0,-4.775,1.0,0.3,0.000761,0.0,0.0841,0.45,184.057,4.0
2540,1z7LV5wkExwW8YJk0IrPUA,0.826,0.616,2.0,-5.479,1.0,0.328,0.241,0.0,0.287,0.612,127.925,4.0
2541,4f8Mh5wuWHOsfXtzjrJB3t,0.826,0.579,8.0,-8.241,0.0,0.0801,0.00881,0.0,0.129,0.431,121.075,4.0
2542,0IvTGWbNnCiUi9IOF7ye3F,0.826,0.656,9.0,-8.529,1.0,0.0617,0.0101,0.000113,0.0272,0.852,129.963,4.0
2543,5bD6mFl116xCxVMLy7IK9F,0.826,0.552,10.0,-5.167,0.0,0.144,0.167,6.23e-06,0.101,0.532,96.981,4.0
2544,7sT7kZEYd1MrmzLLIRVZas,0.826,0.276,11.0,-11.227,0.0,0.266,0.62,8.53e-05,0.118,0.484,123.985,4.0
2545,5iwz1NiezX7WWjnCgY5TH4,0.826,0.773,11.0,-4.218,0.0,0.0524,0.323,0.0,0.143,0.761,126.899,4.0
2546,4ELynSlkV4OHcBCFenFJ7U,0.826,0.603,1.0,-7.659,0.0,0.0737,0.0474,0.0,0.0831,0.681,107.494,4.0
2547,0UMqDSXk4xvoCNRrIEPf7T,0.826,0.518,1.0,-8.104,1.0,0.251,0.0122,0.0,0.165,0.549,125.057,4.0
2548,6vc2Jq2vaGu8z326kSrw92,0.826,0.612,1.0,-3.891,1.0,0.0982,0.00681,0.0,0.0889,0.756,120.057,4.0
2549,7ueP5u2qkdZbIPN2YA6LR0,0.826,0.436,1.0,-9.583,1.0,0.0558,0.441,0.615,0.0964,0.272,119.051,4.0
2550,7fOPVfABNLg3sxtgXBhBdp,0.826,0.597,1.0,-7.807,1.0,0.432,0.00278,0.0,0.156,0.35,118.044,4.0
2551,1yBbxDXEfr8boXM1ubvBHi,0.826,0.691,1.0,-6.557,1.0,0.129,0.000541,0.0,0.157,0.603,162.966,4.0
2552,0k2GOhqsrxDTAbFFSdNJjT,0.951,0.6,0.0,-4.675,0.0,0.0685,0.106,0.0,0.0712,0.822,125.04,4.0
2553,3IM1M7dY6EtGEuDE3b8LAm,0.951,0.483,6.0,-5.592,1.0,0.3,0.0685,1.68e-06,0.0727,0.595,125.049,4.0
2554,3QSLoxRguKgK0knOG7EGyn,0.951,0.638,1.0,-5.614,1.0,0.308,0.00206,0.0,0.113,0.439,123.948,4.0
2555,4hrAKlxfblnG7llBEEX7TR,0.285,0.462,5.0,-6.166,0.0,0.0291,0.428,5.61e-06,0.122,0.0923,142.365,4.0
2556,0eKyHwckh9vQb8ncZ2DXCs,0.41,0.539,0.0,-8.412,1.0,0.0302,0.00425,0.00089,0.117,0.141,138.852,4.0
2557,4ZTVWCfZewoOYhhIEIrAlT,0.41,0.796,0.0,-4.222,1.0,0.0326,0.0365,0.000156,0.307,0.342,164.161,4.0
2558,7yZ93UxLRiF6eaiBrYkWfr,0.41,0.9,0.0,-4.249,0.0,0.0654,0.0166,1.12e-05,0.339,0.56,176.96,4.0
2559,34BtE2Fv3gnmP5NPar4FRH,0.41,0.311,4.0,-7.044,1.0,0.0391,0.799,1.87e-06,0.123,0.217,130.617,4.0
2560,3SK0wdiECK6UltzbYm2rkd,0.41,0.743,5.0,-6.356,0.0,0.0591,0.0416,0.0,0.113,0.417,176.048,4.0
2561,1zbcFS5hS92oXNL3UZDfY0,0.41,0.747,5.0,-4.964,1.0,0.0358,0.0581,0.0,0.0983,0.369,158.064,4.0
2562,4ZixZ7dnqC7hUg9aWIcgwR,0.41,0.941,6.0,-2.583,0.0,0.524,0.0332,0.0,0.0721,0.465,85.679,4.0
2563,1A0qqpBZTPWO2H7tyOBqlE,0.41,0.688,8.0,-2.228,0.0,0.0372,0.0331,0.0,0.205,0.465,189.607,4.0
2564,3duP6mBVDsHM8ioN7o7dAK,0.41,0.78,9.0,-5.391,1.0,0.0332,0.211,0.0,0.48,0.695,88.016,4.0
2565,2SasoXZyv82yYgHiVOvxQn,0.41,0.886,9.0,-4.413,0.0,0.155,0.0671,0.0,0.461,0.393,72.577,4.0
2566,6lZyMZGbnDusKNgBn3P252,0.41,0.234,10.0,-10.767,1.0,0.0322,0.706,0.0,0.107,0.153,122.022,4.0
2567,6WV1sNIE0gG9cIdQ27vuvI,0.41,0.922,1.0,-1.906,0.0,0.0499,3.1e-05,0.000343,0.189,0.327,109.511,4.0
2568,5TCBWmEBrin7etRa4Lswr1,0.41,0.82,1.0,-6.808,1.0,0.533,0.252,0.0,0.538,0.526,170.718,4.0
2569,4wCD0qOFNRu1Q6O3N6ycm4,0.57,0.664,0.0,-4.718,0.0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,4.0
2570,42HmE5WxtyljQoV0aCi8Yq,0.57,0.906,0.0,-3.403,1.0,0.0294,0.0264,0.0,0.0968,0.446,124.969,4.0
2571,5W0RVQViQC7xocvAUnIs6Z,0.57,0.557,2.0,-12.055,1.0,0.105,0.143,0.0,0.0926,0.301,83.224,4.0
2572,7GmyuYHwc7nZcvjoAnYWUs,0.57,0.362,2.0,-6.025,1.0,0.0272,0.847,0.0,0.108,0.443,110.805,3.0
2573,3UMrglJeju5yWyYIW6o99b,0.57,0.747,5.0,-8.93,1.0,0.0342,0.199,2.32e-05,0.0854,0.574,96.016,4.0
2574,1anUKX4XT1NTdWDdC4ICaV,0.57,0.822,5.0,-2.965,1.0,0.0431,0.347,0.0,0.524,0.919,158.007,4.0
2575,1OIxqnC2Bc8fN91XSxQ8HX,0.57,0.633,5.0,-6.26,1.0,0.0285,0.242,0.00176,0.0866,0.339,148.027,4.0
2576,2uk0YH2ahN0UE5jaCMa5jn,0.57,0.923,5.0,-3.433,1.0,0.0631,0.00116,9.69e-06,0.141,0.403,135.006,4.0
2577,6qoH2pKeEibNUG1pnJIjmZ,0.57,0.939,5.0,-0.716,0.0,0.0789,0.00719,1.08e-06,0.0462,0.801,103.983,4.0
2578,36ISlLb12gKuCCVTYXC0gb,0.57,0.645,5.0,-5.816,1.0,0.0304,0.134,0.0,0.147,0.677,81.084,4.0
2579,3c9EsIo34kil8Oj1reaozB,0.57,0.678,6.0,-5.629,1.0,0.0598,0.0309,9.92e-06,0.104,0.358,137.581,4.0
2580,4f3fb3alVLFc8Ga4ncpg7x,0.57,0.684,6.0,-7.054,1.0,0.0465,0.136,0.0,0.205,0.531,89.012,4.0
2581,1jlNYsEU44WLJtf3Ao9e8Q,0.57,0.443,7.0,-7.478,1.0,0.028,0.0454,0.825,0.0611,0.29,74.976,4.0
2582,0PD211kSLtAZ76OSHtMOnJ,0.57,0.664,7.0,-4.997,1.0,0.0283,0.0328,0.0,0.0673,0.214,121.316,3.0
2583,5fA1TwOU2u8K5vPwgrUyOf,0.57,0.674,7.0,-8.135,0.0,0.107,0.189,0.0,0.0772,0.256,87.88,4.0
2584,3IHt4j5uAEl7iBu8Utn985,0.57,0.295,8.0,-13.693,0.0,0.0445,0.837,0.0,0.167,0.231,84.139,3.0
2585,4zhiR8GdYCOShGhs0itUyo,0.57,0.814,8.0,-8.444,1.0,0.0387,0.000432,1.45e-05,0.0788,0.515,113.489,4.0
2586,6WDjQq0Noeji2O3bFfFsNW,0.57,0.727,8.0,-5.298,1.0,0.0256,0.0334,0.0,0.364,0.491,100.019,4.0
2587,6od5hFv9IT5JHc7NEF9HRv,0.57,0.865,8.0,-4.518,1.0,0.0472,0.00205,0.0,0.404,0.691,110.01,4.0
2588,57i3M29DWoo7RDk0Tf0LZG,0.57,0.798,9.0,-4.92,1.0,0.0323,0.102,0.000128,0.178,0.671,103.303,4.0
2589,6clrpCeCKy6A0Tda4Tq3Ha,0.57,0.642,9.0,-12.419,1.0,0.0504,0.107,0.927,0.09,0.7,153.592,4.0
2590,5A0DZWivlvlNm1fZZaz5rl,0.57,0.431,9.0,-8.685,0.0,0.178,0.583,0.0,0.105,0.433,154.918,4.0
2591,1yRke3PmsyFrYlFZOAkABk,0.57,0.618,10.0,-4.966,1.0,0.0445,0.153,0.0,0.159,0.286,138.034,4.0
2592,0FXfAepEmqVCMnvOpb8Hoj,0.57,0.883,10.0,-3.099,0.0,0.219,0.129,0.0,0.0949,0.911,78.887,4.0
2593,0bILU0UiNDmA5Ff6whhb2R,0.57,0.67,1.0,-6.519,1.0,0.0274,0.426,0.0,0.108,0.593,140.924,4.0
2594,4rhSYWoLaBbkQccjme9UOJ,0.57,0.545,1.0,-4.93,1.0,0.0243,0.132,1.41e-06,0.272,0.344,107.952,3.0
2595,5W7xC99N2Zzfh69r7I7zWK,0.57,0.58,1.0,-5.547,1.0,0.21,0.0124,0.0,0.0498,0.404,171.812,4.0
2596,6T0sEnqjmHISIKwFETeeiP,0.695,0.607,0.0,-8.84,1.0,0.0357,0.212,0.0,0.102,0.394,118.043,4.0
2597,1cjBan0t4eBk2Y5j17hdyf,0.695,0.579,0.0,-5.066,1.0,0.0325,0.000479,0.0,0.0556,0.726,88.957,4.0
2598,0itNMuBHye9fu392b4e9oa,0.695,0.993,0.0,-3.114,1.0,0.0612,0.00177,0.00246,0.0814,0.281,107.951,4.0
2599,0SiywuOBRcynK0uKGWdCnn,0.695,0.921,0.0,-3.752,1.0,0.0363,0.00314,5.26e-05,0.0842,0.714,119.007,4.0
2600,21jGcNKet2qwijlDFuPiPb,0.695,0.763,0.0,-3.497,1.0,0.0396,0.189,0.00242,0.0863,0.551,120.042,4.0
2601,221qmpQeBNV87sUjQeUTVH,0.695,0.669,2.0,-3.447,0.0,0.0394,0.0881,0.0137,0.513,0.063,119.986,4.0
2602,4fbXBeVeqzZ0SmJQcWm4St,0.695,0.673,4.0,-7.261,0.0,0.245,0.0313,0.0,0.322,0.273,80.063,4.0
2603,2rurDawMfoKP4uHyb2kJBt,0.695,0.636,5.0,-4.654,1.0,0.317,0.234,0.0,0.081,0.575,174.14,4.0
2604,6XaJfhwof7qIgbbXO5tIQI,0.695,0.592,5.0,-5.34,0.0,0.032,0.00449,0.000663,0.185,0.482,108.001,4.0
2605,0w5Bdu51Ka25Pf3hojsKHh,0.695,0.818,5.0,-5.379,0.0,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965,4.0
2606,7iEoaTyBCqLaAwJnOP1BTn,0.695,0.796,5.0,-3.696,1.0,0.171,0.0713,0.0163,0.096,0.598,78.035,4.0
2607,39LLxExYz6ewLAcYrzQQyP,0.695,0.884,6.0,-2.278,0.0,0.0753,0.0561,0.0,0.213,0.914,103.014,4.0
2608,5kHMfzgLZP95O9NBy0ku4v,0.695,0.768,6.0,-4.883,1.0,0.0344,0.0577,0.0,0.0426,0.813,123.054,4.0
2609,4eQznxonJdR6NEksFNHMCT,0.695,0.854,7.0,-3.891,0.0,0.0431,0.00614,0.0,0.158,0.804,112.008,4.0
2610,63OQWdXMq0Pe6pRpWY5gO0,0.695,0.641,7.0,-5.807,1.0,0.0261,0.142,0.0,0.131,0.664,101.974,4.0
2611,05SBRd4fXgn8FX7bf8BCAE,0.695,0.869,8.0,-5.066,1.0,0.0483,0.41,0.0,0.237,0.58,124.989,4.0
2612,2K652Fh7dTg3V3klbx6gGT,0.695,0.827,8.0,-5.598,1.0,0.0872,0.0376,0.0,0.204,0.802,113.91,4.0
2613,3GCdLUSnKSMJhs4Tj6CV3s,0.695,0.633,8.0,-4.946,1.0,0.0599,0.0612,0.000195,0.0926,0.557,96.782,4.0
2614,7qkUw81edqOdtGnTR5stiR,0.695,0.928,9.0,-4.173,1.0,0.0423,0.102,0.0,0.066,0.723,123.786,4.0
2615,3OBV3QV7wBp5KrAec8qibm,0.695,0.847,9.0,-2.118,1.0,0.061,0.105,0.0,0.102,0.68,98.003,4.0
2616,5yaCquc7koPqtgj7v0lwHX,0.695,0.945,10.0,-6.165,0.0,0.0418,0.00341,0.0727,0.103,0.84,125.013,4.0
2617,7M2tXmeS15NAzEn7ABFeBg,0.695,0.758,10.0,-5.667,0.0,0.398,0.137,0.0,0.167,0.769,140.056,4.0
2618,0MMyJUC3WNnFS1lit5pTjk,0.695,0.575,10.0,-6.334,0.0,0.116,0.198,0.0,0.0614,0.699,163.929,4.0
2619,09aDV0TC2RfWFU5IwZfIdG,0.695,0.873,11.0,-5.722,0.0,0.0392,0.00163,0.000198,0.154,0.799,110.021,4.0
2620,0sn26qH64SDVoKo2Gm7lYV,0.695,0.603,1.0,-6.543,1.0,0.104,0.0992,0.0,0.084,0.9,86.987,4.0
2621,1qLDXxbJK1VLwS9jArwWnC,0.695,0.416,1.0,-6.457,1.0,0.0445,0.101,0.0,0.269,0.241,119.971,4.0
2622,44LFap7VrB4356vfbQOZHg,0.695,0.595,1.0,-9.091,1.0,0.194,0.18,1.2e-05,0.087,0.746,168.136,4.0
2623,2q95XoeFGixx8b5LNF6Ey1,0.695,0.837,1.0,-5.617,0.0,0.281,0.245,0.0,0.367,0.639,115.067,4.0
2624,1LLXZFeAHK9R4xUramtUKw,0.695,0.71,1.0,-6.639,1.0,0.05,0.0246,0.000104,0.133,0.557,157.925,4.0
2625,0uQkvV2UbX10sh74E8qSOC,0.695,0.685,1.0,-7.268,0.0,0.186,0.275,0.0,0.0399,0.705,161.913,4.0
2626,7gKgd0P3dAAePiSQQBqrlf,0.82,0.809,4.0,-6.759,0.0,0.251,0.443,0.00175,0.0613,0.737,83.011,4.0
2627,4I8Nhe8qN9xgR8tosYQ5ut,0.82,0.788,4.0,-6.747,1.0,0.0486,0.127,0.0,0.117,0.933,133.019,4.0
2628,2Yl4OmDby9iitgNWZPwxkd,0.82,0.568,6.0,-8.23,0.0,0.411,0.0256,0.0,0.0952,0.535,152.279,4.0
2629,4vSoyDfL0uZyUoWu5NNNsQ,0.82,0.697,6.0,-7.296,0.0,0.378,0.0349,0.0,0.197,0.629,154.992,4.0
2630,6H0AwSQ20mo62jGlPGB8S6,0.82,0.502,7.0,-7.38,1.0,0.151,0.0312,0.000884,0.114,0.527,73.04,4.0
2631,5gx2E5aIXMRBellPZW1up5,0.82,0.696,7.0,-4.918,0.0,0.182,0.119,0.0,0.232,0.617,144.981,4.0
2632,3hv6ndi7uFT9L9wrhQCsqY,0.82,0.603,8.0,-7.18,1.0,0.308,0.0351,0.0159,0.122,0.177,159.976,4.0
2633,4BObwxRcqiuifYuPbYrjqP,0.82,0.576,9.0,-7.488,1.0,0.296,0.0557,3.73e-05,0.104,0.183,141.003,4.0
2634,5RzFJd6W40SDTyZkX6xx45,0.82,0.731,9.0,-6.02,1.0,0.159,0.0133,1.94e-05,0.131,0.793,127.076,4.0
2635,2GjUTgYXjkgPV5fN0FEU4l,0.82,0.471,10.0,-6.684,0.0,0.312,0.307,0.0,0.118,0.173,156.944,4.0
2636,2Yt4SXIgmoaPZHGdRafp4P,0.82,0.786,11.0,-3.683,0.0,0.171,0.0737,0.000313,0.359,0.386,110.985,4.0
2637,0s9A4pUBLw68E76vY8LU9K,0.82,0.761,1.0,-2.714,1.0,0.219,0.0481,0.0,0.218,0.584,97.423,4.0
2638,1U16aNzvnlfARgjWXjKmQj,0.82,0.854,1.0,-4.153,1.0,0.22,0.239,0.0,0.359,0.574,102.623,4.0
2639,1Wt5tponmRQp7JgasjIvSf,0.82,0.718,1.0,-5.417,0.0,0.0962,0.438,0.0,0.11,0.599,97.994,4.0
2640,7fEoXCZTZFosUFvFQg1BmW,0.82,0.592,1.0,-7.002,1.0,0.29,0.0149,4.71e-06,0.121,0.4,159.98,4.0
2641,67K5Ki1bLemeOlN012sip8,0.945,0.662,6.0,-6.581,1.0,0.24,0.0326,1.17e-05,0.124,0.782,124.01,4.0
2642,6rLi6PyWXu1rPlShuIZpj6,0.945,0.582,11.0,-8.357,0.0,0.0719,0.114,0.0,0.103,0.907,108.025,4.0
2643,5hHvFrMnwic82WwRLr4WY0,0.945,0.848,1.0,-4.76,1.0,0.326,0.374,3.31e-05,0.101,0.819,119.918,4.0
2644,69rOfKSz0ys8UdgTkGd6qV,0.407,0.678,2.0,-6.135,1.0,0.104,0.19,0.0,0.342,0.297,117.555,4.0
2645,6Vc5wAMmXdKIAM7WUoEb7N,0.407,0.147,2.0,-8.822,1.0,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,3.0
2646,4KpbopdresVvdhe0qUTmj6,0.407,0.887,2.0,-3.103,1.0,0.0561,0.000762,0.0,0.129,0.509,92.824,4.0
2647,57kR5SniQIbsbVoIjjOUDa,0.407,0.725,5.0,-5.346,0.0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,4.0
2648,58oryymPZNdtS2z8Une6NJ,0.407,0.612,5.0,-4.387,0.0,0.13,0.288,0.0,0.198,0.488,96.943,4.0
2649,6FOpPA0a80RuBqqgDozvja,0.407,0.896,6.0,-2.935,1.0,0.063,0.012,0.0,0.196,0.156,138.697,3.0
2650,6TGd66r0nlPaYm3KIoI7ET,0.407,0.192,7.0,-10.99,1.0,0.0368,0.637,3.33e-06,0.21,0.159,128.173,4.0
2651,3ZzmuoHXbV5Lu0O1BZm2Bd,0.407,0.627,10.0,-6.769,1.0,0.03,0.112,0.000266,0.13,0.438,187.676,4.0
2652,0klKkuH3pdKdvHFU5t0JM8,0.407,0.265,10.0,-11.882,0.0,0.0318,0.887,0.705,0.108,0.142,123.906,4.0
2653,6otePxalBK8AVa20xhZYVQ,0.564,0.477,0.0,-6.786,1.0,0.388,0.852,0.0,0.142,0.57,80.891,4.0
2654,30LZU3ReFIndjHLfaahreM,0.564,0.612,0.0,-5.018,1.0,0.0248,0.382,0.0,0.11,0.146,83.03,3.0
2655,5NHTtXGCdO7ul16xr0q93w,0.564,0.947,2.0,-4.998,1.0,0.0448,7.81e-06,0.828,0.373,0.351,100.002,4.0
2656,5Ur3FZ0DkRPDwXdyjmx64i,0.564,0.902,2.0,-4.142,1.0,0.14,0.35,0.0,0.307,0.444,141.099,4.0
2657,12Nri9FR6o4Gpmrll3O2rW,0.564,0.244,3.0,-11.149,1.0,0.0329,0.758,0.000607,0.106,0.346,78.076,4.0
2658,0nSr7aFZlWoM4hULnAGTdx,0.564,0.816,4.0,-3.134,1.0,0.0466,0.0236,2.33e-05,0.194,0.567,91.985,4.0
2659,5k7KtLUFDlawcjyvo5NpnT,0.564,0.718,4.0,-6.243,0.0,0.098,0.0166,0.0,0.11,0.213,93.99,4.0
2660,1dm6z1fWB0cErMszU25dy2,0.564,0.903,5.0,-3.221,1.0,0.307,0.356,0.0,0.175,0.607,78.293,4.0
2661,4mnuiEDq1ADXUTYWJxLo4B,0.564,0.76,6.0,-5.667,1.0,0.0277,0.0676,0.0,0.144,0.528,134.015,4.0
2662,37f4ITSlgPX81ad2EvmVQr,0.564,0.714,7.0,-4.987,1.0,0.129,0.0549,0.0,0.155,0.33,175.924,4.0
2663,7dZOwXFupdzK8Zi4iTJlXJ,0.564,0.589,9.0,-6.502,0.0,0.0473,0.0279,0.000559,0.134,0.781,170.016,4.0
2664,7pvy3nhtBIQUakHS4OjFqB,0.564,0.823,10.0,-5.319,0.0,0.0297,0.214,0.0,0.432,0.472,132.113,4.0
2665,3yLCQ4GRSFlg3GmwlYQlzX,0.564,0.336,10.0,-11.739,1.0,0.0283,0.817,0.000587,0.102,0.255,97.987,4.0
2666,6KHCir9R5lfLGXdmy7AGBw,0.564,0.657,10.0,-8.341,1.0,0.0296,0.442,0.0722,0.366,0.695,95.043,4.0
2667,4VXoOYmknI2CqzkmXdLc8k,0.564,0.727,10.0,-6.442,0.0,0.0303,0.000389,0.0,0.289,0.614,125.407,4.0
2668,1x0AirtLjfVquI0A9iBVep,0.564,0.968,1.0,-3.75,1.0,0.0631,0.000116,3.97e-05,0.226,0.352,103.885,4.0
2669,6wpGqhRvJGNNXwWlPmkMyO,0.564,0.774,1.0,-9.424,1.0,0.0368,0.0135,0.00191,0.0861,0.657,100.894,4.0
2670,5l9D0ugfAeQ6cgiYb2ay65,0.689,0.76,0.0,-3.546,1.0,0.0603,0.000574,1.3e-06,0.109,0.512,132.024,4.0
2671,10znXCse0n6fZQWKWzqOop,0.689,0.731,0.0,-3.469,1.0,0.11,0.271,0.0,0.416,0.673,125.997,4.0
2672,7nD9nN3jord9wWcfW3Gkcm,0.689,0.791,0.0,-5.194,0.0,0.053,0.023,0.0,0.0526,0.755,95.04,4.0
2673,0mnAmQX1pciMncT2qFCNmK,0.689,0.808,0.0,-3.28,1.0,0.0572,0.0721,0.0,0.241,0.674,91.012,4.0
2674,6xTU6B6nFwKKTSZ9ySXS80,0.689,0.505,0.0,-6.389,1.0,0.0933,0.158,0.0,0.138,0.312,99.017,4.0
2675,58TaFP5j5i9swOf584yon2,0.689,0.723,0.0,-4.052,0.0,0.0836,0.0985,0.0,0.158,0.288,160.042,4.0
2676,5NijSs5dAwaIybq1GaRTIe,0.689,0.394,2.0,-10.102,0.0,0.065,0.711,0.000905,0.0859,0.382,117.489,3.0
2677,3qhlB30KknSejmIvZZLjOD,0.689,0.454,2.0,-7.643,1.0,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4.0
2678,1Ser4X0TKttOvo8bgdytTP,0.689,0.564,2.0,-6.226,1.0,0.14,0.19,0.0,0.0721,0.122,185.03,4.0
2679,5sRUXYW5XqkHpGUjNIaU1W,0.689,0.626,4.0,-10.224,1.0,0.065,0.21,0.0,0.109,0.453,157.954,4.0
2680,10xuH52YSXHWFwCaF1fsDd,0.689,0.689,4.0,-5.517,1.0,0.045,0.23,0.0,0.57,0.664,130.069,4.0
2681,4MtDnnAJ1AtWit10FRmZdW,0.689,0.929,5.0,-2.76,0.0,0.0608,0.00933,0.0,0.548,0.609,130.899,4.0
2682,3vu8NXAryXrNG8ICj71Buq,0.689,0.858,5.0,-3.185,1.0,0.061,0.00129,0.0,0.0988,0.51,140.022,4.0
2683,4mXGooManGPH6xAWRAtRJU,0.689,0.592,5.0,-6.758,1.0,0.0235,0.101,0.00867,0.11,0.919,98.997,4.0
2684,1jEBSDN5vYViJQr78W7jr2,0.689,0.627,6.0,-5.692,1.0,0.308,0.105,0.000321,0.0905,0.905,184.008,4.0
2685,47BBI51FKFwOMlIiX6m8ya,0.689,0.694,6.0,-5.83,0.0,0.027,0.257,0.0,0.148,0.482,99.039,4.0
2686,0BoWVJUFru3oEaU2N1GCyc,0.689,0.444,6.0,-7.152,0.0,0.319,0.119,0.0,0.111,0.661,83.009,4.0
2687,2PN3gbuBn5WBEwrEJH3xiu,0.689,0.562,7.0,-7.048,0.0,0.0637,0.0656,0.0,0.0885,0.21,133.987,4.0
2688,0lsRatBUs9HNIZAmoGABzk,0.689,0.412,7.0,-7.523,0.0,0.0301,0.488,0.00016,0.0659,0.537,126.754,4.0
2689,7ccC26pJ3aDG81sS4FwdXF,0.689,0.835,8.0,-4.162,1.0,0.0912,0.0583,2.87e-06,0.0795,0.88,84.853,4.0
2690,1VJwtWR6z7SpZRwipI12be,0.689,0.516,8.0,-5.857,1.0,0.0444,0.513,0.0,0.163,0.209,124.876,4.0
2691,1BpV8IGf4XsRRJf4Xuui9q,0.689,0.774,9.0,-4.528,1.0,0.0278,8.72e-05,0.0,0.0941,0.25,102.054,4.0
